id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
4513,"Plakat Portrait Of Adele By Gustav Klimt | Kunstplakater, Gustav Klimt, Kjente kunstnere",Plakat fra kategorien abstrakt og fin kunst med motiver malt av den østerrikske kunstneren Gustav Klimt i 1907. Portrett av Adele Bloch-Bauer tok Klimt tre år å fullføre.,https://gallerix-home.no/plakat/4513-portrait-of-adele-by-gustav-klimt,https://img.gallerix.com/product/google/4513.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4513,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Gul,"Kunstplakater,Gustav Klimt,Kjente kunstnere",NO
8570,Plakat Clown By Cyprian Majernik | Kjente kunstnere,Plakat med maleriet &quot;Klovn&quot; av den slovakiske kunstneren Cyprian Majernik fra 1939.,https://gallerix-home.no/plakat/8570-clown-by-cyprian-majernik,https://img.gallerix.com/product/google/8570.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8570,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
4698,"Plakat House At The Beach | Natur, Sommer",Plakat fra naturkategorien med fotografi av et lite lyseblått strandhus på en sandstrand med vakker vegetasjon i bakgrunnen.,https://gallerix-home.no/plakat/4698-house-at-the-beach,https://img.gallerix.com/product/google/4698.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4698,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige/Blå,"Natur,Sommer",NO
4194,"Plakat LA Skateboard Park | Barneplakater, Fotokunst, Sport og Trening",Plakat fra kategorien Fotokunst med et kult fotografi av en mann med et skateboard som kjører i en bakbelyst skatepark.,https://gallerix-home.no/plakat/4194-la-skateboard-park,https://img.gallerix.com/product/google/4194.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,4194,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Gul,"Barneplakater,Fotokunst,Sport og Trening",NO
8410,Plakat The Harvest Of Silenus By Charles Joseph Natoire | Kjente kunstnere,Innlegg fra kategorien kjente kunstnere med maleriet &quot;The Harvest Of Silenus&quot; av den franske kunstneren Charles Joseph Natoire fra år 1759.,https://gallerix-home.no/plakat/8410-the-harvest-of-silenus-by-charles-joseph-natoire,https://img.gallerix.com/product/google/8410.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8410,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
3186,"Plakat Vogue No1 | Mote, Tekstplakater, Svarthvitt","Denne plakaten er et must for alle som elsker å kombinere kunst og mote! Med dristig stil viser den en modell iført store runde solbriller, dramatiske lepper og et elegant blomsterarrangement. &quot;VOGUE&quot;-overskriften gir bildet en følelse av eksklusivitet og glamour. Perfekt for å skape en sofistikert atmosfære i hjemmet ditt.",https://gallerix-home.no/plakat/3186-vogue-no1,https://img.gallerix.com/product/google/3186.jpg,149.00 NOK,,in stock,new,Gallerix,3186,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Mote,Tekstplakater,Svarthvitt",NO
8836,Plakat Rice Pots By Alexandre Jacovleff | Kjente kunstnere,Post fra kategorien historisk kunst med maleriet &quot;Risgryter&quot; av den russiske kunstneren Alexandre Jacovleff.,https://gallerix-home.no/plakat/8836-rice-pots-by-alexandre-jacovleff,https://img.gallerix.com/product/google/8836.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8836,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå/Gul,Kjente kunstnere,NO
6349,"Plakat Owl On Snow Branch | Dyr, Julekunst, Vinter, Festlige høytider","Plakat fra kategorien dyr, vinter og natur med fotografi av en ugle i et vakkert vinterlandskap.",https://gallerix-home.no/plakat/6349-owl-on-snow-branch,https://img.gallerix.com/product/google/6349.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,6349,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Hvit/Beige,"Dyr,Julekunst,Vinter,Festlige høytider",NO
5608,"Plakat Keep Running | Fotokunst, Svarthvitt, Sport og Trening",Sportsplakat med et svart-hvitt bilde av en jente som er ute og løper.,https://gallerix-home.no/plakat/5608-keep-running,https://img.gallerix.com/product/google/5608.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5608,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Fotokunst,Svarthvitt,Sport og Trening",NO
8753,"Plakat Pure Peony Elegance | Botaniske, Akvarell","Skap en fredelig og elegant atmosfære i hjemmet ditt med denne plakaten av hvite pioner i full blomst. De myke, kremhvite kronbladene og de naturlige grønne bladene skaper en tidløs følelse av renhet og ro. Perfekt for å gi en subtil, men likevel luksuriøs touch til enhver vegg, og for å minne om naturens skjønnhet og ro. Et harmonisk maleri for de som elsker klassisk blomsterkunst.",https://gallerix-home.no/plakat/8753-pure-peony-elegance,https://img.gallerix.com/product/google/8753.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8753,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Hvit/Grønn,"Botaniske,Akvarell",NO
5695,"Plakat Positive Aura Body | Grafisk, Sport og Trening","Plakat fra kategorien abstrakt med en vakker illustrasjon som symboliserer auraen, sjelen og følelsene. Plakaten har teksten ""BODY Nourish Your body"".",https://gallerix-home.no/plakat/5695-positive-aura-body,https://img.gallerix.com/product/google/5695.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5695,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Rosa,"Grafisk,Sport og Trening",NO
8644,Plakat St. Paul By El Greco Domenikos Theotokopoulos | Kjente kunstnere,Plakat med maleriet &quot;St. Paul&quot; av den gresk-spanske kunstneren El Greco Domenikos Theotokopoulos i 1598-1600.,https://gallerix-home.no/plakat/8644-st-paul-by-el-greco-domenikos-theotokopoulos,https://img.gallerix.com/product/google/8644.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8644,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rød,Kjente kunstnere,NO
7565,Plakat American Express Stadium Vintage Sketch 01 EN | Stadionskisser,"Falmer Stadium, kjent for sponsorformål som American Express Stadium og oftere referert til som Amex, er hjemmebanen til Brighton &amp; Hove Albion Football Club. Ligger i Falmer, nær Brighton, England, åpnet stadion i 2011 og har en sittekapasitet på omtrent 31 800. Amex er kjent for sin moderne design og toppmoderne fasiliteter, og gir en enestående kampdagsopplevelse for fansen. Stadionets pittoreske beliggenhet og livlige atmosfære gjør det til et sentralt landemerke i Brighton, som symboliserer klubbens vekst og ambisjoner.",https://gallerix-home.no/plakat/7565-american-express-stadium-vintage-sketch-01-en,https://img.gallerix.com/product/google/7565.jpg,249.00 NOK,,in stock,new,Gallerix,7565,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
5561,Plakat Abstract Lined No2 | Abstrakt,Plakat fra kategorien abstrakt og illustrasjoner med en strekskisse i brune toner.,https://gallerix-home.no/plakat/5561-abstract-lined-no2,https://img.gallerix.com/product/google/5561.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5561,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,Abstrakt,NO
10184,Plakat Zebra Rhythm | Akvarell,"Denne plakaten fanger blikket med silhuetten av en elegant danser i bevegelse, pakket inn i bølgende svarte og hvite striper. De myke linjene skaper en følelse av både harmoni og dynamikk, som om figuren svever fritt i rommet.",https://gallerix-home.no/plakat/10184-zebra-rhythm,https://img.gallerix.com/product/google/10184.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10184,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Gul,Akvarell,NO
3878,Plakat Lion Brothers | Dyr,Plakat i landskapsformat med fotografi av to løver som hviler sammen. Løvebrødre forlater flokken sin i tidlig alder og kan holde sammen for livet når de ved modenhet danner sin egen flokk som de forsvarer sammen.,https://gallerix-home.no/plakat/3878-lion-brothers,https://img.gallerix.com/product/google/3878.jpg,149.00 NOK,111.75 NOK,in stock,new,Gallerix,3878,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rød /Gul,Dyr,NO
10712,Plakat Tender Silhouettes | Akvarell,"Denne plakaten er myk og drømmende og fanger kjærlighetens øyeblikk gjennom en subtil blanding av to silhuetter forent i en romantisk dans. Fargetonene gir en følelse av ro og intimitet, hvor de milde penselstrøkene danner en elegant og emosjonell komposisjon.",https://gallerix-home.no/plakat/10712-tender-silhouettes,https://img.gallerix.com/product/google/10712.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10712,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Akvarell,NO
8448,"Plakat Cozy Cabin Christmas | Julekunst, Festlige høytider","Skap julens magiske atmosfære med denne sjarmerende plakaten som viser en koselig hytte og et staselig juletre, begge omgitt av et snødekt landskap og blinkende lys. Den varme gløden fra hytta og de blinkende lysene i juletreet formidler trygghet, tradisjon og festglede. Perfekt for å spre vintervarme og julestemning i hjemmet ditt - en idyllisk scene som fanger sjarmen til høytiden",https://gallerix-home.no/plakat/8448-cozy-cabin-christmas,https://img.gallerix.com/product/google/8448.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,8448,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Gul,"Julekunst,Festlige høytider",NO
5855,"Plakat Bicycle And Flowers | Botaniske, Fotokunst, Byer og arkitektur",Plakat fra kategorien botanisk og fotokunst med et fotografi av en sykkel foran et vindu drapert i vakre blomster,https://gallerix-home.no/plakat/5855-bicycle-and-flowers,https://img.gallerix.com/product/google/5855.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5855,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grønn/Rosa,"Botaniske,Fotokunst,Byer og arkitektur",NO
7777,Plakat Graceful In Green | Akvarell,"Denne plakaten viser en elegant kvinne pakket inn i en drømmende kappe med grønne, bølgende striper og livlige fruktmønstre. Hun holder en oransje i hånden, som gir en fargerik kontrast til de myke, harmoniske fargene i antrekket. Kvinnen har en fredelig aura, med lukkede øyne og et rolig ansiktsuttrykk, som formidler en følelse av ro og balanse. Perfekt for å legge til et kunstnerisk og naturlig preg til hjemmet ditt, denne plakaten fanger skjønnheten til enkelhet og eleganse.",https://gallerix-home.no/plakat/7777-graceful-in-green,https://img.gallerix.com/product/google/7777.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7777,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grønn/Rød,Akvarell,NO
4908,Plakat Arkville Landscape By Alexander H. Wyant | Kjente kunstnere,"Plakat med maleriet ""Arkville Landscape"" av den amerikanske kunstneren Alexander Helwig Wyant fra årene 1880-1889.",https://gallerix-home.no/plakat/4908-arkville-landscape-by-alexander-h-wyant,https://img.gallerix.com/product/google/4908.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4908,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Blå,Kjente kunstnere,NO
2665,"Plakat Pink Botanical Shades | Botaniske, Vår",Plakat fra den botaniske kategorien med et vakkert bilde av blomsterblader i rosa nyanser.,https://gallerix-home.no/plakat/2665-pink-botanical-shades,https://img.gallerix.com/product/google/2665.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,2665,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rosa,"Botaniske,Vår",NO
4980,Plakat Markt Met Bloemenstalletjes By Floris Arntzenius | Kjente kunstnere,"Plakat med maleriet ""Markt Met Bloemenstalletjes"" av den nederlandske kunstneren Floris Arntzenius (1864-1925).",https://gallerix-home.no/plakat/4980-markt-met-bloemenstalletjes-by-floris-arntzenius,https://img.gallerix.com/product/google/4980.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4980,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
7643,Plakat Strawberry Arena Vintage Sketch 02 EN | Stadionskisser,"Strawberry Arena, som ligger i Stockholm, er Sveriges nasjonale fotballstadion og hjemmebane for AIK. Arenaen åpnet i 2012 og har en kapasitet på opptil 50 000 tilskuere for sportsarrangementer og opptil 75 000 for andre arrangementer. Med sin moderne design og toppmoderne fasiliteter tilbyr Strawberry Arena en opplevelse i toppklasse for besøkende. Stadionet har et uttrekkbart tak, som muliggjør arrangementer året rundt uansett vær. I tillegg til fotballkamper og konserter, arrangerer arenaen store begivenheter som Melodifestivalen og internasjonale konkurranser. Strawberry Arena er et symbol på svensk sport og kultur, og fungerer som et sentralt sted for både nasjonale og internasjonale arrangementer.",https://gallerix-home.no/plakat/7643-strawberry-arena-vintage-sketch-02-en,https://img.gallerix.com/product/google/7643.jpg,149.00 NOK,,in stock,new,Gallerix,7643,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
3111,"Plakat L.A Palm Trees | Fotokunst, Natur, Svarthvitt",Svart og hvit plakat med fotografi av palmer i Los Angeles mot en lys himmel.,https://gallerix-home.no/plakat/3111-la-palm-trees,https://img.gallerix.com/product/google/3111.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3111,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Fotokunst,Natur,Svarthvitt",NO
7694,Plakat Signal Iduna Park Vintage Sketch 02 EN | Stadionskisser,"Signal Iduna Park, som ligger i Dortmund, Tyskland, er hjemmestadion til Borussia Dortmund. Åpnet i 1974, er det det største stadionet i Tyskland med en kapasitet på over 81 000. Signal Iduna Park er kjent for sin elektriserende atmosfære, spesielt i den &quot;gule veggen&quot; på South Stand, og byr på en uforglemmelig kampdagsopplevelse. Stadionet kombinerer moderne fasiliteter med en rik historie, og har vært vertskap for en rekke viktige fotballbegivenheter, inkludert VM-kamper. Den har utmerkede fasiliteter, inkludert VIP-bokser, restauranter og viftesoner. Signal Iduna Park står som et symbol på Borussia Dortmunds lidenskap og suksess, og det er fortsatt et sentralt knutepunkt for fotball i Tyskland.",https://gallerix-home.no/plakat/7694-signal-iduna-park-vintage-sketch-02-en,https://img.gallerix.com/product/google/7694.jpg,249.00 NOK,,in stock,new,Gallerix,7694,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
10676,Plakat Gentle Mirage | Abstrakt,"Denne plakaten fanger en subtil skjønnhet med sine myke beige nyanser, og skaper en atmosfære av ro og sofistikert. De delikate teksturene i fargen gir dybde og en følelse av ro. Perfekt for å forvandle ethvert rom til et harmonisk fristed.",https://gallerix-home.no/plakat/10676-gentle-mirage,https://img.gallerix.com/product/google/10676.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10676,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Abstrakt,NO
10586,"Plakat Manchurian Crane Japandi | Kunstplakater, Japandi","Denne plakaten fanger oppmerksomhet med sine elegante kraner som svever gjennom en drømmende himmel. De vakre nyansene av gull og blått skaper en følelse av harmoni og balanse. Hver trane er avbildet med presisjon og grasiøs bevegelse, og gir en kunstnerisk skildring av frihet og skjønnhet.",https://gallerix-home.no/plakat/10586-manchurian-crane-japandi,https://img.gallerix.com/product/google/10586.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10586,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Blå/Gul,"Kunstplakater,Japandi",NO
4991,"Plakat Street In Asnières By Jean-Franҫois Raffaëlli | Kjente kunstnere, Høst","Plakat med maleriet ""Street In Asnières"" av den franske kunstneren Jean-Franҫois Raffaëlli (1850-1924).",https://gallerix-home.no/plakat/4991-street-in-asnieres-by-jean-franois-raffaelli,https://img.gallerix.com/product/google/4991.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4991,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,"Kjente kunstnere,Høst",NO
5420,Plakat Frida Kahlo Abstract Portrait | Kunstplakater,"Plakat med et akvarellmaleri som er et portrett av den meksikanske kunstneren Frida Kahlo. Frida Kahlo var en meksikansk kunstner kjent for sine fargerike og surrealistiske verk. Hun ble født i 1907 i Mexico City og ble først og fremst kjent for sine selvportretter der hun vanligvis viser seg i smerte og lidelse. Kahlo hadde et svært uheldig liv, inkludert en alvorlig bilulykke som forårsaket alvorlige skader og smerter gjennom hele livet hennes. Hun gjennomgikk også flere operasjoner og fikk problemer med sin fysiske og psykiske helse. Til tross for dette ble kunsten hennes en form for terapi og ble også en stemme for kvinners rettigheter og meksikansk kultur. Frida Kahlos verk feires i dag over hele verden, og hun regnes som en av de mest innflytelsesrike kunstnerne på 1900-tallet.",https://gallerix-home.no/plakat/5420-frida-kahlo-abstract-portrait,https://img.gallerix.com/product/google/5420.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5420,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige/Rød,Kunstplakater,NO
